ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,111.0,0.6142679504548101,4.658707901866561,7.584162413841072,517.1165771071883,16.591
1,168.0,0.629490918141374,5.801956106454805,9.216902006442885,974.7286258844072,16.591
2,121.0,0.5074231001533701,4.420820342434004,8.712296190492308,534.9192614345145,16.591
3,125.0,0.37762926941508684,3.8762599526989985,10.26472327927062,484.5324940873748,16.591
4,89.0,0.4537586008478777,3.585357795894513,7.901465204615487,319.09684383461166,16.591
5,82.0,0.7029429907334277,4.283433631640878,6.093571865865942,351.24155779455197,16.591
6,116.0,0.7737677119161301,5.345143387064092,6.907943178227965,620.0366328994346,16.591
7,114.0,0.6108102498290833,4.707937052015528,7.7076916330937495,536.7048239297702,16.591
8,138.0,0.5571055246308549,4.94690237087715,8.879650536861986,682.6725271810467,16.591
9,99.0,0.5728069040707792,4.248609177550445,7.417175224943628,420.612308577494,16.591
10,108.0,0.7827504364783863,5.187386418355658,6.627126829457724,560.237733182411,16.591
11,104.0,0.4786676004308012,3.980693590186469,8.316196012857025,413.9921333793928,16.591
12,80.0,0.6793271603298745,4.159197529198729,6.122525010157202,332.7358023358984,16.591
13,75.0,0.7530251961744311,4.239947209174395,5.630551581427099,317.9960406880797,16.591
14,128.0,0.7732775464690015,5.613034975754532,7.258758516117787,718.4684768965801,16.591
15,157.0,0.5403043065878754,5.196298660251543,9.617355621440735,815.8188896594921,16.591
16,77.0,0.7111626077574066,4.174984650567466,5.87064702928201,321.4738180936949,16.591
17,60.0,0.7531898495448272,3.792738656565203,5.035567936632785,227.56431939391217,16.591
18,108.0,0.4361095914865438,3.8719947570228004,8.878490252471941,418.17543375846253,16.591
19,245.0,0.6456253039383772,7.095751170132027,10.990509707174198,1738.4590366823463,16.591
20,114.0,0.864311756272683,5.600318147335701,6.479511711707931,638.4362687962698,16.591
21,104.0,0.5010724257005347,4.072789695851678,8.128145726952805,423.5701283685745,16.591
22,86.0,0.6280919042473325,4.146540266250634,6.601804987790119,356.6024628975545,16.591
23,92.0,0.6060468932911545,4.212812127492793,6.951297290899389,387.5787157293369,16.591
24,56.0,0.4153747935922095,2.721066442266579,6.550870404856492,152.37972076692841,16.591
25,54.0,0.7003262249273112,3.469541913740106,4.9541796240747935,187.35526334196572,16.591
